capacity_output [kW],power_input [kW],condenser_water_temperature [DEG C],condenser_water_flow_rate [percent],evaporator_water_return_temperature [DEG C],evaporator_water_supply_temperature [DEG C],evaporator_water_flow_rate [percent]
17.06938776,6.903405085,30.8117946,0.912244898,13.68950608,8.515754435,1.046640977
17.06938776,6.902108342,28.46048826,0.916326531,14.89457418,8.356391391,0.99525261
17.06938776,6.900738545,30.23763703,0.920408163,13.99406999,8.087364442,1.038896202
17.06938776,6.899295388,27.5770656,0.924489796,13.94723646,8.754275308,1.033358616
17.06938776,6.897778564,31.2345042,0.928571429,12.93130378,7.860432789,0.975742076
17.06938776,6.896187764,28.34335013,0.932653061,15.45347445,7.83228145,0.999719599
17.06938776,6.894522683,26.4967916,0.936734694,14.40314722,8.170800523,0.972509892
17.06938776,6.892783012,28.90276711,0.940816327,14.90565225,8.423207773,1.092587927
17.06938776,6.890968444,31.45733811,0.944897959,13.32094053,8.309982057,0.938220293
17.06938776,6.889078673,31.35794794,0.948979592,14.64061827,7.742802009,0.971063682
17.06938776,6.887113391,25.26093657,0.953061224,14.25889167,8.32198481,0.996286383
17.06938776,6.88507229,31.2132878,0.957142857,13.45330829,7.950189277,0.988618218
17.06938776,6.882955064,29.84256127,0.96122449,12.86206152,8.282122928,0.962300008
17.06938776,6.880761405,26.89635432,0.965306122,13.87597105,8.582685481,1.033589781
17.06938776,6.878491006,29.4244567,0.969387755,14.84711284,8.764609333,0.942334887
17.06938776,6.876143559,31.17383857,0.973469388,13.99583164,8.251794522,0.969428913
17.06938776,6.873718758,29.2050467,0.97755102,15.04943918,8.428163642,0.844181478
17.06938776,6.871216296,29.29477684,0.981632653,13.89487692,8.567417347,0.972428995
17.06938776,6.868635864,28.3961141,0.985714286,14.99478886,8.503271846,0.927901195
17.06938776,6.865977156,28.87533434,0.989795918,14.35725497,8.530655782,0.941764575
17.06938776,6.863239864,29.66070465,0.993877551,13.99390831,8.259974352,1.048083605
17.06938776,6.860423682,29.07506808,0.997959184,13.80707941,8.585848219,1.064537377
17.06938776,6.857528302,31.9276185,1.002040816,14.73285184,8.721888449,0.970488457
17.06938776,6.854553416,27.37346602,1.006122449,16.20487891,8.070609312,0.97878414
17.06938776,6.851498718,30.32208013,1.010204082,13.9019827,8.820972056,0.91141479
17.06938776,6.848363901,30.04735478,1.014285714,12.35983929,8.298373255,1.009461944
17.06938776,6.845148656,28.28028511,1.018367347,14.06988559,9.006370926,0.933119955
17.06938776,6.841852677,30.42551266,1.02244898,15.17733002,8.443915516,0.981469965
17.06938776,6.838475657,28.69832626,1.026530612,13.42234903,8.097015716,0.977042216
17.06938776,6.835017287,30.64158235,1.030612245,12.32662205,8.719450502,1.035776782
17.06938776,6.831477262,29.38314339,1.034693878,15.02840095,8.158161086,0.976736962
17.06938776,6.827855274,25.39271609,1.03877551,11.83307468,8.539835498,0.91652668
17.06938776,6.824151015,30.5847936,1.042857143,11.56454064,7.794490343,1.001512498
17.06938776,6.820364179,31.10103966,1.046938776,15.12091898,8.133597233,1.072919884
17.06938776,6.816494458,27.60656672,1.051020408,14.31474857,8.261921429,0.990388361
17.06938776,6.812541544,29.55082324,1.055102041,14.78549031,8.256053218,0.928129873
17.06938776,6.808505131,25.02234886,1.059183673,15.43037518,8.39223896,1.036666714
17.06938776,6.804384911,25.84422917,1.063265306,14.55523005,7.668691273,0.94199844
17.06938776,6.800180578,28.53838932,1.067346939,14.49902293,8.316412279,0.881125097
17.06938776,6.795891823,30.36894635,1.071428571,14.15156206,8.225646208,0.946728255
17.06938776,6.79151834,27.43458399,1.075510204,17.30235215,8.133575977,0.941090302
17.06938776,6.787059821,31.76677152,1.079591837,16.51974496,8.857937375,0.97842016
17.06938776,6.78251596,27.25237267,1.083673469,12.02764809,8.287731059,0.916689498
17.06938776,6.777886448,28.40174903,1.087755102,12.53719353,7.978172762,0.969678536
17.06938776,6.773170979,30.20065291,1.091836735,14.94011589,8.245408712,0.913776414
17.06938776,6.768369245,30.9631228,1.095918367,14.2703944,7.860275868,0.94951829
17.06938776,6.763480939,32.94019268,1.1,13.81242789,8.01517437,1.007895737
17.87265306,6.944786641,23.18873015,0.9,15.28054032,7.934245771,0.939093489
17.87265306,6.943701286,27.70837702,0.904081633,14.76392878,8.438796273,0.965301398
17.87265306,6.942543403,30.73872036,0.908163265,15.01949973,8.321470666,1.043417848
17.87265306,6.941312684,26.84094883,0.912244898,15.30626509,8.949061822,1.060684098
17.87265306,6.94000882,30.74992803,0.916326531,13.67696804,8.754529447,0.984431953
17.87265306,6.938631502,29.94133923,0.920408163,14.76216322,7.668389265,1.01721867
17.87265306,6.93718042,28.89991373,0.924489796,13.88670251,7.95434577,1.017718747
17.87265306,6.935655267,28.43353436,0.928571429,13.66462711,8.371610793,1.050588915
17.87265306,6.934055732,30.38230052,0.932653061,14.03739592,8.313522597,1.012848411
17.87265306,6.932381507,28.99180876,0.936734694,13.13332052,8.225641675,0.987102972
17.87265306,6.930632283,30.15738789,0.940816327,15.74098648,8.065606371,0.909428852
17.87265306,6.928807752,31.33734317,0.944897959,14.40382447,8.637664329,1.011818774
17.87265306,6.926907604,28.59369432,0.948979592,13.95247598,7.8884675,0.91298957
17.87265306,6.92493153,25.95538086,0.953061224,14.00915282,8.808874026,0.998065513
17.87265306,6.922879221,31.23710914,0.957142857,13.79332742,8.23835699,0.985794392
17.87265306,6.920750369,31.93998175,0.96122449,14.22250156,8.419157621,0.903760177
17.87265306,6.918544664,31.43349444,0.965306122,13.13726259,8.612889373,0.933925777
17.87265306,6.916261798,28.89592019,0.969387755,13.12969888,8.437455676,0.910241067
17.87265306,6.913901461,31.07821018,0.973469388,13.51111363,8.260353736,1.007893865
17.87265306,6.911463346,30.8846509,0.97755102,12.8671828,8.41085782,1.022604139
17.87265306,6.908947141,30.84821415,0.981632653,14.70646418,8.560760205,0.921751344
17.87265306,6.90635254,31.16828437,0.985714286,14.59585024,8.530090459,1.015608318
17.87265306,6.903679233,26.50432628,0.989795918,14.82734725,8.58826946,0.881543069
17.87265306,6.90092691,27.68068762,0.993877551,14.23529634,8.564994613,0.953419474
17.87265306,6.898095264,28.6924251,0.997959184,13.84052146,8.480131451,0.911746547
17.87265306,6.895183985,29.77603662,1.002040816,14.16177659,8.28255752,0.96537227
17.87265306,6.892192764,26.81939464,1.006122449,13.54318667,8.189515901,0.928578576
17.87265306,6.889121292,27.22281573,1.010204082,14.33445947,8.314121726,0.978456572
17.87265306,6.885969261,29.74296585,1.014285714,13.05352664,8.015745383,0.92997201
17.87265306,6.882736361,25.33195561,1.018367347,12.89115468,8.133510715,0.949136212
17.87265306,6.879422283,24.90752023,1.02244898,14.08214032,7.940809316,1.066906465
17.87265306,6.876026719,28.78086793,1.026530612,15.06656494,8.482261032,0.919302093
17.87265306,6.872549359,28.82044151,1.030612245,13.96777654,7.624766281,0.989428135
17.87265306,6.868989895,24.01480351,1.034693878,14.41172087,8.107773366,0.980019173
17.87265306,6.865348018,29.80344042,1.03877551,13.81478986,8.009716485,1.022101311
17.87265306,6.861623419,30.16114611,1.042857143,13.82530587,8.536230294,1.045363975
17.87265306,6.857815788,28.63229612,1.046938776,11.68386413,8.085497127,0.922606056
17.87265306,6.853924818,27.79891496,1.051020408,12.98974811,8.724786594,0.918085823
17.87265306,6.849950198,28.84129672,1.055102041,14.46317423,8.280341849,0.916022432
17.87265306,6.845891621,29.10364671,1.059183673,14.91542614,8.475273476,0.94248489
17.87265306,6.841748776,26.26746972,1.063265306,13.17858704,8.000134643,0.964938326
17.87265306,6.837521356,27.58846729,1.067346939,14.20133578,8.361085483,0.993088125
17.87265306,6.833209051,30.42390985,1.071428571,12.03892239,7.869350259,1.1266561
17.87265306,6.828811553,29.00229794,1.075510204,13.40015355,8.764496746,0.997057578
17.87265306,6.824328552,27.15774816,1.079591837,13.66507912,8.434380233,0.977537955
17.87265306,6.819759739,33.10942199,1.083673469,12.75816499,8.037880599,0.997506081
17.87265306,6.815104806,27.52271543,1.087755102,14.66761331,8.835754934,1.060782569
17.87265306,6.810363443,26.92736852,1.091836735,14.42628049,8.744871088,0.921244921
17.87265306,6.805535342,28.17330694,1.095918367,15.1684209,8.851001589,0.982789367
17.87265306,6.800620194,30.89843742,1.1,13.24682734,8.603935105,1.042748475
18.67591837,6.979156328,27.52711586,0.9,14.32191,8.318838556,0.96399147
18.67591837,6.978065602,26.48814259,0.904081633,14.81810829,8.16623047,0.964679613
18.67591837,6.976901989,30.20359865,0.908163265,14.66758321,8.17312382,0.996662779
18.67591837,6.97566518,27.33945047,0.912244898,13.8365291,8.492171606,1.033039329
18.67591837,6.974354863,27.57752383,0.916326531,12.29772448,8.308355202,0.985941613
18.67591837,6.972970728,32.83869189,0.920408163,15.11464124,8.399432654,0.943951885
18.67591837,6.971512465,24.13136883,0.924489796,13.77331867,8.458867522,1.021642248
18.67591837,6.969979763,28.80174079,0.928571429,14.79024826,8.425671039,0.990861836
18.67591837,6.968372312,26.26438229,0.932653061,13.26324573,8.858963855,0.967937423
18.67591837,6.966689802,31.39117525,0.936734694,14.49229485,8.30351052,0.984408656
18.67591837,6.964931921,26.94182636,0.940816327,13.78291493,8.836715909,1.006080473
18.67591837,6.96309836,30.06095047,0.944897959,14.42306404,8.324043795,0.937996528
18.67591837,6.961188808,27.68366262,0.948979592,12.87008345,8.469494176,1.000828129
18.67591837,6.959202955,28.86951025,0.953061224,14.52012207,8.261281539,0.995689297
18.67591837,6.957140489,29.69720329,0.957142857,15.57012473,8.224477392,1.059735029
18.67591837,6.955001101,30.34111607,0.96122449,13.74803368,8.597053437,1.019936022
18.67591837,6.952784481,29.29869137,0.965306122,13.58291457,8.124982794,1.020017571
18.67591837,6.950490316,31.95509522,0.969387755,15.31463609,8.706535775,1.035292406
18.67591837,6.948118299,28.38950591,0.973469388,14.45255398,7.815893403,0.921758262
18.67591837,6.945668117,25.05487444,0.97755102,14.6450515,8.27777688,0.936702162
18.67591837,6.94313946,24.49562811,0.981632653,14.50599874,8.543959242,1.013044599
18.67591837,6.940532018,27.62391425,0.985714286,14.99414627,8.549600976,0.961962435
18.67591837,6.93784548,29.51811622,0.989795918,12.80192759,8.634395111,0.980165358
18.67591837,6.935079537,29.50858975,0.993877551,13.74615146,8.124773977,1.027838457
18.67591837,6.932233877,31.33796299,0.997959184,13.97386345,8.575909302,0.877959811
18.67591837,6.92930819,30.05370222,1.002040816,12.58126949,8.940708022,1.071611703
18.67591837,6.926302165,29.03900457,1.006122449,15.32506947,7.99293618,0.971868152
18.67591837,6.923215493,25.81425631,1.010204082,13.26651414,8.408305741,0.939933084
18.67591837,6.920047862,32.39894218,1.014285714,14.21241781,8.093727347,0.99528158
18.67591837,6.916798962,27.25568977,1.018367347,15.10453753,8.752532055,0.920640354
18.67591837,6.913468483,28.58459436,1.02244898,14.81161595,9.180637218,0.882651668
18.67591837,6.910056114,29.5688615,1.026530612,14.00834992,8.161841172,1.001957156
18.67591837,6.906561545,27.79573423,1.030612245,13.54168223,8.706359318,0.944457154
18.67591837,6.902984466,30.50980845,1.034693878,13.3769623,8.468780292,0.924221531
18.67591837,6.899324565,29.33836634,1.03877551,14.380889,8.549637512,0.914962377
18.67591837,6.895581533,28.96426022,1.042857143,15.3447567,8.591108748,0.938328558
18.67591837,6.891755058,27.53489959,1.046938776,13.63385585,7.972026058,1.045261696
18.67591837,6.887844831,29.17611926,1.051020408,15.2735386,7.940481029,0.962248539
18.67591837,6.883850541,26.7419132,1.055102041,14.77958544,8.443998457,0.998693286
18.67591837,6.879771878,28.75616347,1.059183673,13.31157417,8.752527401,0.951576003
18.67591837,6.875608531,31.1265875,1.063265306,14.80332725,7.978832152,0.94417713
18.67591837,6.871360189,25.46871925,1.067346939,13.91025603,8.305058674,1.036436603
18.67591837,6.867026543,30.69255168,1.071428571,11.60367991,7.838832046,1.010512316
18.67591837,6.862607281,27.38514481,1.075510204,13.41490958,8.863384012,0.973899331
18.67591837,6.858102093,27.72892178,1.079591837,16.54290926,8.10684738,1.035386426
18.67591837,6.85351067,28.33697995,1.083673469,13.24676933,8.397884823,0.973308682
18.67591837,6.848832699,28.69363801,1.087755102,12.75523631,8.363412848,1.017136464
18.67591837,6.844067872,29.75756475,1.091836735,14.89112068,8.061664502,0.990507637
18.67591837,6.839215877,32.46952237,1.095918367,14.02434028,8.096819281,0.964724244
18.67591837,6.834276404,27.83067298,1.1,14.24999367,7.84329385,1.084960686
19.47918367,7.01232692,27.85521376,0.9,12.80242205,8.31513809,0.93476014
19.47918367,7.011231009,31.65871172,0.904081633,13.65595003,8.126894802,1.035345217
19.47918367,7.010061866,29.61713,0.908163265,12.60339658,8.283205313,0.907309856
19.47918367,7.008819178,30.63521596,0.912244898,14.07039992,8.604051302,0.930534636
19.47918367,7.007502633,28.40327629,0.916326531,14.43266698,8.43634457,0.977358307
19.47918367,7.00611192,25.5236028,0.920408163,14.66531635,8.793470772,1.050997106
19.47918367,7.004646726,31.87216511,0.924489796,14.24420326,8.045002247,1.005081171
19.47918367,7.00310674,34.6099749,0.928571429,13.23052529,8.513171178,0.948671023
19.47918367,7.001491649,31.14941677,0.932653061,13.42665086,8.391132268,1.017923949
19.47918367,6.999801142,30.53015957,0.936734694,13.87771209,8.617109158,1.034352139
19.47918367,6.998034907,27.96454072,0.940816327,13.30980388,8.849304673,0.945335625
19.47918367,6.996192631,28.26588206,0.944897959,14.68103712,8.681467294,0.838839399
19.47918367,6.994274003,35.32548222,0.948979592,12.99408263,8.680860515,0.980074064
19.47918367,6.992278711,28.53190298,0.953061224,15.52791641,8.0308009,0.891582567
19.47918367,6.990206443,28.36801679,0.957142857,13.20768926,7.922081637,0.954993031
19.47918367,6.988056887,26.76973124,0.96122449,13.59443137,8.136265015,0.991008917
19.47918367,6.985829731,25.83146227,0.965306122,13.72192823,8.681516821,0.964182069
19.47918367,6.983524664,28.90868051,0.969387755,13.72509905,8.34979393,0.998548306
19.47918367,6.981141372,30.4720297,0.973469388,15.82055045,8.54202416,0.929575226
19.47918367,6.978679545,26.00563513,0.97755102,15.43249682,8.34588948,1.029076148
19.47918367,6.97613887,31.25365301,0.981632653,12.30027063,7.261701418,1.027899888
19.47918367,6.973519035,31.27476484,0.985714286,14.43340648,8.400859738,0.981170629
19.47918367,6.970819729,31.86994058,0.989795918,12.25688048,8.451699211,1.017038992
19.47918367,6.968040639,28.99424348,0.993877551,14.39929392,8.455091553,0.923406634
19.47918367,6.965181454,29.50101046,0.997959184,14.77935847,8.025152344,1.015727703
19.47918367,6.962241862,27.17037743,1.002040816,16.11911465,8.718976236,0.981630164
19.47918367,6.95922155,28.75233789,1.006122449,14.42338172,8.422925964,0.956354394
19.47918367,6.956120208,29.7266748,1.010204082,14.460933,8.442494986,1.03278674
19.47918367,6.952937522,29.81843268,1.014285714,13.68047029,8.486405936,0.981589274
19.47918367,6.949673181,28.27273682,1.018367347,14.34996663,8.42233084,0.956985201
19.47918367,6.946326872,26.30232781,1.02244898,15.47455299,8.124893709,0.97420738
19.47918367,6.942898285,30.83946804,1.026530612,14.55855539,8.646752344,0.881760195
19.47918367,6.939387107,32.43526714,1.030612245,14.10948777,8.308313649,1.043440434
19.47918367,6.935793027,31.45251707,1.034693878,13.06429429,8.421097552,1.016032517
19.47918367,6.932115731,27.96313655,1.03877551,13.76787636,8.77050224,0.844027537
19.47918367,6.928354909,29.40704167,1.042857143,13.0735956,8.255714086,0.995780905
19.47918367,6.924510248,30.28261797,1.046938776,14.03100758,8.08753976,0.988196244
19.47918367,6.920581436,29.04318792,1.051020408,14.62763317,8.104127249,0.973707144
19.47918367,6.916568162,29.63322512,1.055102041,15.11458414,8.900241964,1.000261048
19.47918367,6.912470114,29.42871253,1.059183673,15.23663758,8.015072338,0.951529608
19.47918367,6.908286979,29.82010647,1.063265306,14.18838741,8.28255604,0.987062319
19.47918367,6.904018446,28.89610768,1.067346939,13.27454691,8.039635834,1.034485398
19.47918367,6.899664202,27.826548,1.071428571,13.98719845,8.257687176,1.069004513
19.47918367,6.895223937,28.15501362,1.075510204,12.25746603,8.415430355,1.0586533
19.47918367,6.890697337,31.50759418,1.079591837,12.75182672,7.93810501,1.072435785
19.47918367,6.886084091,26.44359072,1.083673469,14.68447202,8.167368013,1.064510102
19.47918367,6.881383887,28.03418214,1.087755102,14.5413958,7.894578736,0.987288029
19.47918367,6.876596413,28.20483785,1.091836735,12.46906974,8.041975977,1.059473624
19.47918367,6.871721358,31.35101424,1.095918367,14.75777114,8.514815744,1.023618459
19.47918367,6.866758408,29.07464409,1.1,13.2668242,7.600350796,0.920300213
20.28244898,7.0466562,28.27075891,0.9,14.80224286,8.596533651,1.041005672
20.28244898,7.045554925,26.46566384,0.904081633,13.36330933,8.287790534,0.99623249
20.28244898,7.044380058,27.57802093,0.908163265,14.8757159,8.382546454,1.039073297
20.28244898,7.043131287,30.78957748,0.912244898,14.4649644,8.525229243,0.948118386
20.28244898,7.041808297,29.91506104,0.916326531,14.99654489,8.427058621,1.112758835
20.28244898,7.040410775,29.65925178,0.920408163,13.86237816,8.156290557,0.980896042
20.28244898,7.038938408,26.195224,0.924489796,13.29537795,8.415079195,1.049338534
20.28244898,7.037390883,29.06652556,0.928571429,13.40707657,8.185937208,1.110434132
20.28244898,7.035767885,27.92782816,0.932653061,12.24561602,8.289354901,0.925090832
20.28244898,7.034069102,28.89648327,0.936734694,14.28974998,8.649449366,1.047813178
20.28244898,7.03229422,29.14371408,0.940816327,13.71612762,8.313936092,0.949020405
20.28244898,7.030442926,33.16993706,0.944897959,14.6875317,8.080692479,0.978835692
20.28244898,7.028514905,29.67447695,0.948979592,12.31791989,8.424960566,0.974625969
20.28244898,7.026509845,29.38014398,0.953061224,14.51033474,7.985335773,0.876400373
20.28244898,7.024427432,29.75702124,0.957142857,13.23978692,8.23217703,1.02777931
